Parameter,SNR,Value,Error
pvs_radial,inf,0.0028857142857142857,-26.382917277676572
pvs_radial,inf,0.002942857142857143,-26.230807819586076
pvs_radial,inf,0.003,-26.07334951564501
pvs_fraction,inf,0.0,-48.52089719644564
pvs_fraction,inf,0.02040816326530612,-53.20644094583166
pvs_fraction,inf,0.04081632653061224,-54.23677723164258
pvs_fraction,inf,0.061224489795918366,-39.84188212576497
pvs_fraction,inf,0.08163265306122448,-37.64185016341606
pvs_fraction,inf,0.1020408163265306,-35.486272139475744
pvs_fraction,inf,0.12244897959183673,-33.40899091295333
pvs_fraction,inf,0.14285714285714285,-31.41313629234952
pvs_fraction,inf,0.16326530612244897,-29.3531959250953
pvs_fraction,inf,0.18367346938775508,-27.22632343757872
pvs_fraction,inf,0.2040816326530612,-25.002517514992196
pvs_fraction,inf,0.22448979591836732,-23.08235125705103
pvs_fraction,inf,0.24489795918367346,-21.288974438634973
pvs_fraction,inf,0.26530612244897955,-19.301167977716275
pvs_fraction,inf,0.2857142857142857,-16.61545185977345
pvs_fraction,inf,0.3061224489795918,-14.792606087148558
pvs_fraction,inf,0.32653061224489793,-12.952987945938407
pvs_fraction,inf,0.3469387755102041,-10.897607274055805
pvs_fraction,inf,0.36734693877551017,-8.807840555451266
pvs_fraction,inf,0.3877551020408163,-6.821755932704519
pvs_fraction,inf,0.4081632653061224,-4.840294184317185
pvs_fraction,inf,0.42857142857142855,-2.486395564404841
pvs_fraction,inf,0.44897959183673464,-0.7876396039444358
pvs_fraction,inf,0.4693877551020408,1.7495925277053077
pvs_fraction,inf,0.4897959183673469,3.3818340360673194
pvs_fraction,inf,0.5102040816326531,5.376065854260214
pvs_fraction,inf,0.5306122448979591,7.645517674803401
pvs_fraction,inf,0.5510204081632653,9.101366982574802
pvs_fraction,inf,0.5714285714285714,10.230113775079424
pvs_fraction,inf,0.5918367346938775,11.947390353102566
pvs_fraction,inf,0.6122448979591836,-0.04342300146590802
pvs_fraction,inf,0.6326530612244897,-55.280446188387344
pvs_fraction,inf,0.6530612244897959,-0.08348906717992391
pvs_fraction,inf,0.673469387755102,-0.026877182336942224
pvs_fraction,inf,0.6938775510204082,-0.12167335675616203
pvs_fraction,inf,0.7142857142857142,-0.03376818303337664
pvs_fraction,inf,0.7346938775510203,-0.06513866175285668
pvs_fraction,inf,0.7551020408163265,-0.07325956962738953
pvs_fraction,inf,0.7755102040816326,-0.06830199320720723
pvs_fraction,inf,0.7959183673469387,-0.020828054666192225
pvs_fraction,inf,0.8163265306122448,-0.11247889764962049
pvs_fraction,inf,0.836734693877551,-0.015016031514551026
pvs_fraction,inf,0.8571428571428571,-0.06878810719562756
pvs_fraction,inf,0.8775510204081632,-0.08318538527760794
pvs_fraction,inf,0.8979591836734693,20.0
pvs_fraction,inf,0.9183673469387754,20.0
pvs_fraction,inf,0.9387755102040816,-0.07878935631502187
pvs_fraction,inf,0.9591836734693877,0.06890381674281437
pvs_fraction,inf,0.9795918367346939,4.464827235449616
pvs_fraction,inf,1.0,0.05480558113552317
alpha,50,0.0,-7.192183505956924
alpha,50,0.0320570678937734,-7.62220968388384
alpha,50,0.0641141357875468,-8.475622420182734
alpha,50,0.0961712036813202,-7.9455980028624
alpha,50,0.1282282715750936,-7.93925678988465
alpha,50,0.16028533946886703,-12.865618325696442
alpha,50,0.1923424073626404,-9.619271506665068
alpha,50,0.2243994752564138,-10.932406948468676
alpha,50,0.2564565431501872,-11.87689295319688
alpha,50,0.2885136110439606,-18.22786634064898
alpha,50,0.32057067893773405,-21.025086853152033
alpha,50,0.3526277468315074,-22.57803696028129
alpha,50,0.3846848147252808,-27.466929073607258
alpha,50,0.4167418826190542,-31.499486535233892
alpha,50,0.4487989505128276,-30.277645583004176
alpha,50,0.48085601840660097,-31.288112439973162
alpha,50,0.5129130863003744,-38.28652973980031
alpha,50,0.5449701541941478,-30.938633515870883
alpha,50,0.5770272220879212,-37.2629748755368
alpha,50,0.6090842899816946,-27.058189335470168
alpha,50,0.6411413578754681,-26.034386020172313
alpha,50,0.6731984257692414,-23.00084726696778
alpha,50,0.7052554936630148,-23.249122103689352
alpha,50,0.7373125615567883,-23.897211766834417
alpha,50,0.7693696294505616,-25.015569201993706
alpha,50,0.801426697344335,-26.158140312123162
alpha,50,0.8334837652381084,-27.525165287828166
alpha,50,0.8655408331318818,-28.540996442186433
alpha,50,0.8975979010256552,-28.589835032279705
alpha,50,0.9296549689194287,-30.5052475465887
alpha,50,0.9617120368132019,-31.972565506566184
alpha,50,0.9937691047069754,-32.407250508197585
alpha,50,1.0258261726007487,-27.630423270934976
alpha,50,1.0578832404945222,-34.60435277994367
alpha,50,1.0899403083882957,-29.874856916886948
alpha,50,1.1219973762820692,-25.735001814071985
alpha,50,1.1540544441758425,-27.571091855763786
alpha,50,1.1861115120696157,-16.988629044049343
alpha,50,1.2181685799633892,-15.567327935221494
alpha,50,1.2502256478571625,1.9298918568721508
alpha,50,1.2822827157509362,0.4849205034899871
alpha,50,1.3143397836447095,-4.055576315324139
alpha,50,1.3463968515384828,-3.3464445486285177
alpha,50,1.3784539194322563,-0.22880214308601002
alpha,50,1.4105109873260295,4.160836868063081
alpha,50,1.442568055219803,0.4713403255954642
alpha,50,1.4746251231135765,1.7930509525183478
alpha,50,1.5066821910073498,4.984240463045085
alpha,50,1.5387392589011233,6.132628480872315
alpha,50,1.5707963267948966,1.627687352768603
pvs_axial,50,0.0005,210.34304491843653
pvs_axial,50,0.0005510204081632653,184.92074827607001
pvs_axial,50,0.0006020408163265307,160.82047351241334
pvs_axial,50,0.0006530612244897959,128.57095222757962
pvs_axial,50,0.0007040816326530613,111.40684970060826
pvs_axial,50,0.0007551020408163266,99.42842696540463
pvs_axial,50,0.0008061224489795918,79.89970959024207
pvs_axial,50,0.0008571428571428571,66.23816485786863
pvs_axial,50,0.0009081632653061225,51.91902135062467
pvs_axial,50,0.0009591836734693879,50.51160842923459
